index,num_samples,indices,type
2400,3,"[2013, 2722, 4912]",sim_dissim
2401,3,"[3899, 3297, 6068]",random
2402,3,"[33, 7628, 975]",half_random
2403,3,"[7444, 7490, 30]",sim_dissim
2404,3,"[865, 4416, 6499]",random
2405,3,"[4896, 4732, 189]",half_random
2406,3,"[8088, 4514, 4222]",sim_dissim
2407,3,"[4515, 2712, 6569]",random
2408,3,"[995, 6217, 5699]",half_random
2409,3,"[7110, 2270, 2463]",sim_dissim
2410,3,"[1750, 4602, 2962]",random
2411,3,"[2302, 2708, 7736]",half_random
2412,3,"[2722, 4259, 1892]",sim_dissim
2413,3,"[5205, 7578, 2874]",random
2414,3,"[3773, 430, 7451]",half_random
2415,3,"[4921, 2521, 5282]",sim_dissim
2416,3,"[734, 3619, 3325]",random
2417,3,"[2512, 5986, 5068]",half_random
2418,3,"[4353, 1892, 1695]",sim_dissim
2419,3,"[6061, 6446, 5698]",random
2420,3,"[8271, 7564, 671]",half_random
2421,3,"[3046, 4514, 78]",sim_dissim
2422,3,"[5816, 5475, 6030]",random
2423,3,"[4000, 1964, 6972]",half_random
2424,3,"[7444, 5936, 2003]",sim_dissim
2425,3,"[5940, 7786, 5647]",random
2426,3,"[4771, 7317, 6707]",half_random
2427,3,"[5502, 7603, 4889]",sim_dissim
2428,3,"[2989, 4077, 3931]",random
2429,3,"[6524, 2659, 2392]",half_random
2430,3,"[4208, 6804, 2156]",sim_dissim
2431,3,"[2774, 4734, 5522]",random
2432,3,"[1182, 6735, 2567]",half_random
2433,3,"[4868, 5173, 6619]",sim_dissim
2434,3,"[4661, 1355, 8273]",random
2435,3,"[558, 6828, 3250]",half_random
2436,3,"[6965, 7752, 7444]",sim_dissim
2437,3,"[4626, 5887, 2009]",random
2438,3,"[5681, 5623, 2821]",half_random
2439,3,"[5886, 3376, 1250]",sim_dissim
2440,3,"[4714, 836, 6981]",random
2441,3,"[2622, 6389, 1489]",half_random
2442,3,"[7745, 8212, 1592]",sim_dissim
2443,3,"[4199, 5485, 5611]",random
2444,3,"[766, 1845, 983]",half_random
2445,3,"[3087, 2785, 5173]",sim_dissim
2446,3,"[3321, 5225, 4911]",random
2447,3,"[6516, 1661, 1747]",half_random
2448,3,"[7640, 340, 7987]",sim_dissim
2449,3,"[763, 4958, 70]",random
2450,3,"[7200, 3432, 7294]",half_random
2451,3,"[466, 5602, 5878]",sim_dissim
2452,3,"[5971, 4750, 6961]",random
2453,3,"[7320, 4917, 935]",half_random
2454,3,"[8132, 7444, 4207]",sim_dissim
2455,3,"[6036, 3255, 3455]",random
2456,3,"[3689, 4620, 5769]",half_random
2457,3,"[3559, 3974, 3542]",sim_dissim
2458,3,"[7165, 7857, 3066]",random
2459,3,"[1314, 6117, 2454]",half_random
2460,3,"[4208, 852, 4514]",sim_dissim
2461,3,"[1223, 6120, 7512]",random
2462,3,"[5581, 3703, 7119]",half_random
2463,3,"[3087, 6918, 5173]",sim_dissim
2464,3,"[5284, 1525, 3856]",random
2465,3,"[7584, 4678, 3594]",half_random
2466,3,"[7441, 1373, 1415]",sim_dissim
2467,3,"[4918, 4235, 7196]",random
2468,3,"[3248, 4252, 6050]",half_random
2469,3,"[1498, 7444, 6244]",sim_dissim
2470,3,"[4824, 4097, 5983]",random
2471,3,"[4951, 4758, 962]",half_random
2472,3,"[3542, 5883, 4868]",sim_dissim
2473,3,"[4438, 7549, 5171]",random
2474,3,"[2084, 1440, 4015]",half_random
2475,3,"[2013, 3470, 2270]",sim_dissim
2476,3,"[7679, 2926, 4552]",random
2477,3,"[97, 3985, 3859]",half_random
2478,3,"[7745, 2156, 6037]",sim_dissim
2479,3,"[2458, 1423, 303]",random
2480,3,"[4411, 6179, 6667]",half_random
2481,3,"[169, 4146, 2319]",sim_dissim
2482,3,"[5575, 2486, 6874]",random
2483,3,"[2443, 4122, 285]",half_random
2484,3,"[4255, 6374, 5282]",sim_dissim
2485,3,"[5215, 2387, 2339]",random
2486,3,"[124, 6309, 3298]",half_random
2487,3,"[3598, 6781, 5302]",sim_dissim
2488,3,"[2212, 6646, 5950]",random
2489,3,"[4114, 3457, 1543]",half_random
2490,3,"[5476, 3528, 2722]",sim_dissim
2491,3,"[7117, 4216, 6401]",random
2492,3,"[3248, 6539, 6074]",half_random
2493,3,"[8150, 7503, 5447]",sim_dissim
2494,3,"[465, 5452, 2245]",random
2495,3,"[1778, 1418, 443]",half_random
2496,3,"[1213, 3110, 5173]",sim_dissim
2497,3,"[3221, 5805, 5992]",random
2498,3,"[2229, 4029, 5432]",half_random
2499,3,"[4912, 2156, 583]",sim_dissim
2500,3,"[8171, 4492, 5798]",random
2501,3,"[515, 830, 7803]",half_random
2502,3,"[8009, 5326, 8297]",sim_dissim
2503,3,"[2256, 6811, 829]",random
2504,3,"[3702, 4959, 5559]",half_random
2505,3,"[5883, 4868, 5745]",sim_dissim
2506,3,"[5762, 5870, 1533]",random
2507,3,"[4647, 4624, 87]",half_random
2508,3,"[7218, 2619, 6767]",sim_dissim
2509,3,"[5828, 3790, 2994]",random
2510,3,"[2413, 2937, 6173]",half_random
2511,3,"[1123, 7089, 5310]",sim_dissim
2512,3,"[7975, 5037, 5568]",random
2513,3,"[8078, 3277, 5088]",half_random
2514,3,"[7444, 5282, 4278]",sim_dissim
2515,3,"[5569, 6496, 7642]",random
2516,3,"[6819, 8215, 8081]",half_random
2517,3,"[4874, 7867, 2003]",sim_dissim
2518,3,"[5415, 3845, 7846]",random
2519,3,"[3726, 6540, 3636]",half_random
2520,3,"[5502, 8148, 7337]",sim_dissim
2521,3,"[3244, 3293, 2822]",random
2522,3,"[8121, 936, 2197]",half_random
2523,3,"[5173, 4073, 7931]",sim_dissim
2524,3,"[1516, 5473, 4181]",random
2525,3,"[4601, 1299, 1233]",half_random
2526,3,"[2149, 1866, 959]",sim_dissim
2527,3,"[882, 298, 623]",random
2528,3,"[1036, 6188, 4854]",half_random
2529,3,"[5818, 2792, 2783]",sim_dissim
2530,3,"[7931, 324, 5641]",random
2531,3,"[5772, 2263, 1288]",half_random
2532,3,"[6970, 3669, 5502]",sim_dissim
2533,3,"[4058, 3702, 3428]",random
2534,3,"[1919, 4587, 958]",half_random
2535,3,"[5728, 5476, 463]",sim_dissim
2536,3,"[2819, 5783, 2561]",random
2537,3,"[467, 5796, 5364]",half_random
2538,3,"[2156, 5588, 5067]",sim_dissim
2539,3,"[6457, 6511, 2461]",random
2540,3,"[4716, 1501, 2929]",half_random
2541,3,"[2619, 5603, 1043]",sim_dissim
2542,3,"[4132, 723, 7525]",random
2543,3,"[6251, 1617, 6120]",half_random
2544,3,"[3613, 4684, 5883]",sim_dissim
2545,3,"[3307, 534, 6737]",random
2546,3,"[7879, 2619, 5468]",half_random
2547,3,"[7444, 5543, 3116]",sim_dissim
2548,3,"[6683, 6116, 364]",random
2549,3,"[5727, 1003, 1796]",half_random
2550,3,"[7980, 3898, 896]",sim_dissim
2551,3,"[308, 6251, 1188]",random
2552,3,"[165, 7022, 5548]",half_random
2553,3,"[4222, 181, 7629]",sim_dissim
2554,3,"[7683, 2615, 6970]",random
2555,3,"[3878, 5193, 1569]",half_random
2556,3,"[30, 2879, 5139]",sim_dissim
2557,3,"[534, 6832, 1718]",random
2558,3,"[6232, 2861, 6882]",half_random
2559,3,"[657, 6564, 8212]",sim_dissim
2560,3,"[2730, 7110, 8194]",random
2561,3,"[6499, 2951, 387]",half_random
2562,3,"[4514, 1373, 30]",sim_dissim
2563,3,"[6440, 3527, 1436]",random
2564,3,"[1406, 5533, 4693]",half_random
2565,3,"[3715, 5543, 306]",sim_dissim
2566,3,"[6617, 1345, 135]",random
2567,3,"[683, 53, 6910]",half_random
2568,3,"[4275, 4874, 8393]",sim_dissim
2569,3,"[5871, 1074, 1739]",random
2570,3,"[2345, 5426, 2290]",half_random
2571,3,"[4259, 8389, 447]",sim_dissim
2572,3,"[5051, 1521, 6082]",random
2573,3,"[8070, 5198, 7384]",half_random
2574,3,"[3791, 3528, 5502]",sim_dissim
2575,3,"[1626, 998, 8381]",random
2576,3,"[7571, 8298, 808]",half_random
2577,3,"[3542, 4927, 7987]",sim_dissim
2578,3,"[2357, 449, 1644]",random
2579,3,"[1672, 6769, 1260]",half_random
2580,3,"[1338, 4606, 5326]",sim_dissim
2581,3,"[466, 5480, 3095]",random
2582,3,"[4142, 3689, 1784]",half_random
2583,3,"[169, 181, 1211]",sim_dissim
2584,3,"[7857, 4573, 1500]",random
2585,3,"[254, 2101, 6671]",half_random
2586,3,"[4278, 8026, 5173]",sim_dissim
2587,3,"[3565, 1684, 6342]",random
2588,3,"[6617, 1964, 4229]",half_random
2589,3,"[5863, 1443, 3715]",sim_dissim
2590,3,"[7388, 1704, 3184]",random
2591,3,"[3181, 626, 4000]",half_random
2592,3,"[5502, 4207, 4278]",sim_dissim
2593,3,"[1513, 3293, 3174]",random
2594,3,"[6115, 3900, 1966]",half_random
2595,3,"[1916, 7444, 6619]",sim_dissim
2596,3,"[5877, 4828, 501]",random
2597,3,"[3786, 935, 1152]",half_random
2598,3,"[2156, 2451, 1461]",sim_dissim
2599,3,"[5125, 1339, 6708]",random
2600,3,"[4908, 2542, 8242]",half_random
2601,3,"[1843, 2401, 2299]",sim_dissim
2602,3,"[5023, 4015, 7110]",random
2603,3,"[6750, 2372, 127]",half_random
2604,3,"[5173, 3895, 4259]",sim_dissim
2605,3,"[7584, 7882, 5039]",random
2606,3,"[4863, 7761, 1792]",half_random
2607,3,"[5543, 3116, 1907]",sim_dissim
2608,3,"[3620, 4516, 3356]",random
2609,3,"[6882, 6841, 6780]",half_random
2610,3,"[4730, 181, 7243]",sim_dissim
2611,3,"[5894, 6218, 3467]",random
2612,3,"[3046, 3146, 1127]",half_random
2613,3,"[1062, 7750, 2156]",sim_dissim
2614,3,"[1381, 5976, 3901]",random
2615,3,"[4953, 6343, 8249]",half_random
2616,3,"[3318, 297, 5968]",sim_dissim
2617,3,"[5314, 3936, 5971]",random
2618,3,"[5326, 7304, 29]",half_random
2619,3,"[6564, 5502, 8142]",sim_dissim
2620,3,"[6399, 2292, 5935]",random
2621,3,"[4883, 6741, 7944]",half_random
2622,3,"[4463, 1213, 181]",sim_dissim
2623,3,"[7553, 437, 940]",random
2624,3,"[3106, 5468, 3963]",half_random
2625,3,"[8316, 7195, 4921]",sim_dissim
2626,3,"[4766, 6022, 6564]",random
2627,3,"[8336, 3137, 1181]",half_random
2628,3,"[3181, 7087, 2156]",sim_dissim
2629,3,"[6400, 6332, 6467]",random
2630,3,"[2903, 3009, 2732]",half_random
2631,3,"[762, 4514, 4208]",sim_dissim
2632,3,"[3844, 4135, 4266]",random
2633,3,"[7469, 1042, 7051]",half_random
2634,3,"[266, 8135, 7444]",sim_dissim
2635,3,"[1596, 7583, 7517]",random
2636,3,"[687, 6689, 747]",half_random
2637,3,"[181, 3181, 8227]",sim_dissim
2638,3,"[948, 5921, 1256]",random
2639,3,"[1288, 7433, 7093]",half_random
2640,3,"[959, 243, 8088]",sim_dissim
2641,3,"[2945, 3577, 3778]",random
2642,3,"[2480, 1606, 190]",half_random
2643,3,"[1043, 3613, 6503]",sim_dissim
2644,3,"[5565, 5479, 6675]",random
2645,3,"[4993, 4125, 5028]",half_random
2646,3,"[3613, 466, 6619]",sim_dissim
2647,3,"[1460, 6695, 2210]",random
2648,3,"[3152, 3424, 4110]",half_random
2649,3,"[4255, 3463, 3761]",sim_dissim
2650,3,"[5249, 7855, 1366]",random
2651,3,"[2419, 1553, 7596]",half_random
2652,3,"[7441, 2716, 4454]",sim_dissim
2653,3,"[4884, 1075, 3745]",random
2654,3,"[3148, 1571, 3651]",half_random
2655,3,"[8302, 3715, 7222]",sim_dissim
2656,3,"[4587, 8286, 1384]",random
2657,3,"[1026, 2551, 7857]",half_random
2658,3,"[959, 6338, 6592]",sim_dissim
2659,3,"[36, 8241, 6268]",random
2660,3,"[7960, 4325, 8290]",half_random
2661,3,"[220, 8135, 692]",sim_dissim
2662,3,"[6794, 4791, 6181]",random
2663,3,"[5846, 2880, 6485]",half_random
2664,3,"[7444, 7980, 1062]",sim_dissim
2665,3,"[213, 3414, 5244]",random
2666,3,"[3030, 3777, 3445]",half_random
2667,3,"[7985, 6976, 340]",sim_dissim
2668,3,"[6643, 7945, 6523]",random
2669,3,"[192, 1663, 3891]",half_random
2670,3,"[2156, 266, 2879]",sim_dissim
2671,3,"[2698, 5121, 5138]",random
2672,3,"[7432, 8013, 469]",half_random
2673,3,"[5503, 4712, 1916]",sim_dissim
2674,3,"[3175, 103, 2425]",random
2675,3,"[2624, 4748, 2993]",half_random
2676,3,"[5023, 5139, 7920]",sim_dissim
2677,3,"[1385, 6847, 6179]",random
2678,3,"[7615, 6236, 6184]",half_random
2679,3,"[7544, 4921, 1892]",sim_dissim
2680,3,"[2564, 4025, 8396]",random
2681,3,"[2855, 8381, 7414]",half_random
2682,3,"[563, 435, 2619]",sim_dissim
2683,3,"[3530, 1478, 4730]",random
2684,3,"[6031, 4830, 6587]",half_random
2685,3,"[5883, 7588, 3542]",sim_dissim
2686,3,"[357, 6992, 7022]",random
2687,3,"[3954, 4992, 7100]",half_random
2688,3,"[1678, 3715, 4463]",sim_dissim
2689,3,"[1307, 2231, 2553]",random
2690,3,"[6748, 1044, 5552]",half_random
2691,3,"[7980, 1547, 2156]",sim_dissim
2692,3,"[240, 1016, 6494]",random
2693,3,"[8250, 4180, 4228]",half_random
2694,3,"[4463, 5640, 1678]",sim_dissim
2695,3,"[5343, 5834, 4048]",random
2696,3,"[3163, 1646, 4348]",half_random
2697,3,"[8026, 7444, 4467]",sim_dissim
2698,3,"[2720, 3913, 7461]",random
2699,3,"[1389, 3047, 1707]",half_random
2700,3,"[7444, 2299, 4899]",sim_dissim
2701,3,"[2484, 4492, 5434]",random
2702,3,"[4359, 1103, 1650]",half_random
2703,3,"[680, 6418, 4921]",sim_dissim
2704,3,"[7411, 2680, 7025]",random
2705,3,"[4577, 2293, 5812]",half_random
2706,3,"[3318, 5335, 6180]",sim_dissim
2707,3,"[109, 1151, 4395]",random
2708,3,"[4300, 6623, 3176]",half_random
2709,3,"[3382, 3715, 3111]",sim_dissim
2710,3,"[4285, 1874, 7072]",random
2711,3,"[6741, 2675, 7616]",half_random
2712,3,"[3768, 181, 8389]",sim_dissim
2713,3,"[7850, 151, 4074]",random
2714,3,"[5889, 4591, 2649]",half_random
2715,3,"[7444, 1547, 7715]",sim_dissim
2716,3,"[6037, 2589, 244]",random
2717,3,"[1893, 1609, 1096]",half_random
2718,3,"[7664, 5745, 8267]",sim_dissim
2719,3,"[8333, 661, 3619]",random
2720,3,"[1722, 158, 657]",half_random
2721,3,"[2641, 4514, 2319]",sim_dissim
2722,3,"[3977, 1005, 7724]",random
2723,3,"[563, 3668, 368]",half_random
2724,3,"[657, 8212, 3046]",sim_dissim
2725,3,"[1578, 5703, 2992]",random
2726,3,"[531, 770, 1234]",half_random
2727,3,"[6037, 7444, 7745]",sim_dissim
2728,3,"[4296, 4852, 583]",random
2729,3,"[6961, 4906, 1441]",half_random
2730,3,"[1883, 5023, 5326]",sim_dissim
2731,3,"[8269, 6158, 835]",random
2732,3,"[3015, 7828, 4277]",half_random
2733,3,"[2722, 3528, 7544]",sim_dissim
2734,3,"[1539, 7085, 3016]",random
2735,3,"[3596, 5660, 1813]",half_random
2736,3,"[7444, 5036, 6389]",sim_dissim
2737,3,"[937, 4431, 1153]",random
2738,3,"[7328, 6465, 3055]",half_random
2739,3,"[626, 5745, 7218]",sim_dissim
2740,3,"[970, 3253, 2396]",random
2741,3,"[6189, 6266, 5120]",half_random
2742,3,"[5863, 2156, 1498]",sim_dissim
2743,3,"[1590, 7276, 588]",random
2744,3,"[5760, 7085, 7976]",half_random
2745,3,"[1483, 4921, 6660]",sim_dissim
2746,3,"[4439, 5596, 5750]",random
2747,3,"[1634, 1205, 1000]",half_random
2748,3,"[3715, 7750, 896]",sim_dissim
2749,3,"[8283, 1684, 2881]",random
2750,3,"[7171, 2668, 5062]",half_random
2751,3,"[7091, 4712, 2299]",sim_dissim
2752,3,"[6441, 6717, 6811]",random
2753,3,"[5634, 3030, 4039]",half_random
2754,3,"[3542, 4868, 6619]",sim_dissim
2755,3,"[918, 1035, 2125]",random
2756,3,"[4215, 6947, 1960]",half_random
2757,3,"[4514, 5036, 2792]",sim_dissim
2758,3,"[5753, 220, 8258]",random
2759,3,"[2333, 3259, 5145]",half_random
2760,3,"[6808, 4454, 2945]",sim_dissim
2761,3,"[6446, 647, 5607]",random
2762,3,"[4180, 7390, 6526]",half_random
2763,3,"[6564, 78, 7444]",sim_dissim
2764,3,"[4617, 2922, 6883]",random
2765,3,"[157, 4642, 7879]",half_random
2766,3,"[8181, 5447, 7752]",sim_dissim
2767,3,"[3754, 3903, 303]",random
2768,3,"[493, 1495, 4718]",half_random
2769,3,"[2156, 3243, 5863]",sim_dissim
2770,3,"[6069, 3291, 4132]",random
2771,3,"[1638, 5736, 4835]",half_random
2772,3,"[8297, 8009, 2783]",sim_dissim
2773,3,"[3310, 2225, 4195]",random
2774,3,"[5601, 5745, 5224]",half_random
2775,3,"[1123, 7640, 181]",sim_dissim
2776,3,"[1081, 7100, 3116]",random
2777,3,"[6875, 5089, 6307]",half_random
2778,3,"[3111, 3715, 7920]",sim_dissim
2779,3,"[3029, 3497, 2977]",random
2780,3,"[5628, 2079, 794]",half_random
2781,3,"[3182, 762, 4514]",sim_dissim
2782,3,"[7384, 2603, 979]",random
2783,3,"[4972, 1440, 164]",half_random
2784,3,"[5687, 5555, 2156]",sim_dissim
2785,3,"[2269, 171, 5912]",random
2786,3,"[6645, 186, 4997]",half_random
2787,3,"[4238, 271, 5173]",sim_dissim
2788,3,"[6864, 4161, 853]",random
2789,3,"[3367, 2841, 4216]",half_random
2790,3,"[4454, 4931, 6302]",sim_dissim
2791,3,"[1724, 4226, 5406]",random
2792,3,"[7135, 999, 7220]",half_random
2793,3,"[3528, 5502, 1695]",sim_dissim
2794,3,"[6840, 1920, 5295]",random
2795,3,"[6103, 1151, 7167]",half_random
2796,3,"[1737, 7110, 5510]",sim_dissim
2797,3,"[3629, 1779, 2955]",random
2798,3,"[1229, 6988, 5536]",half_random
2799,3,"[5173, 4876, 1200]",sim_dissim
2800,3,"[3406, 2132, 5299]",random
2801,3,"[3852, 7527, 5697]",half_random
2802,3,"[2401, 3669, 1758]",sim_dissim
2803,3,"[1798, 5607, 8174]",random
2804,3,"[6987, 2267, 7959]",half_random
2805,3,"[2156, 1123, 4927]",sim_dissim
2806,3,"[3914, 1243, 2036]",random
2807,3,"[2025, 5825, 6348]",half_random
2808,3,"[564, 7931, 4921]",sim_dissim
2809,3,"[7196, 3509, 2270]",random
2810,3,"[1365, 4334, 5478]",half_random
2811,3,"[5302, 3715, 6619]",sim_dissim
2812,3,"[231, 2087, 6773]",random
2813,3,"[4731, 3933, 4118]",half_random
2814,3,"[3715, 4208, 5240]",sim_dissim
2815,3,"[1147, 245, 2183]",random
2816,3,"[5598, 4678, 4041]",half_random
2817,3,"[4921, 3181, 8389]",sim_dissim
2818,3,"[5110, 2528, 7360]",random
2819,3,"[886, 8116, 7652]",half_random
2820,3,"[4238, 4921, 6976]",sim_dissim
2821,3,"[4847, 6233, 4242]",random
2822,3,"[1834, 4450, 5664]",half_random
2823,3,"[30, 8135, 181]",sim_dissim
2824,3,"[6572, 6860, 2664]",random
2825,3,"[4647, 7075, 4967]",half_random
2826,3,"[3768, 5502, 3895]",sim_dissim
2827,3,"[1496, 1832, 8241]",random
2828,3,"[3466, 4134, 3730]",half_random
2829,3,"[5588, 7931, 2156]",sim_dissim
2830,3,"[2703, 4647, 3610]",random
2831,3,"[2088, 6846, 5798]",half_random
2832,3,"[7444, 8088, 243]",sim_dissim
2833,3,"[5489, 8215, 7690]",random
2834,3,"[7141, 730, 6278]",half_random
2835,3,"[5863, 5640, 2123]",sim_dissim
2836,3,"[5451, 8145, 5970]",random
2837,3,"[7666, 5326, 6888]",half_random
2838,3,"[959, 6014, 2716]",sim_dissim
2839,3,"[7729, 8160, 3352]",random
2840,3,"[766, 2555, 3585]",half_random
2841,3,"[7629, 4222, 5173]",sim_dissim
2842,3,"[7476, 6910, 6524]",random
2843,3,"[287, 5877, 6707]",half_random
2844,3,"[2521, 959, 4207]",sim_dissim
2845,3,"[7448, 7803, 6974]",random
2846,3,"[1621, 7008, 1359]",half_random
2847,3,"[5898, 3318, 657]",sim_dissim
2848,3,"[3847, 5907, 231]",random
2849,3,"[5445, 5444, 1088]",half_random
2850,3,"[5139, 7849, 5023]",sim_dissim
2851,3,"[2660, 4888, 700]",random
2852,3,"[1337, 1732, 2119]",half_random
2853,3,"[3470, 5173, 186]",sim_dissim
2854,3,"[7430, 6245, 1127]",random
2855,3,"[3359, 1482, 5857]",half_random
2856,3,"[3625, 2270, 3850]",sim_dissim
2857,3,"[1554, 3334, 7443]",random
2858,3,"[8027, 5261, 7094]",half_random
2859,3,"[435, 563, 1060]",sim_dissim
2860,3,"[7696, 745, 8275]",random
2861,3,"[1681, 6360, 2229]",half_random
2862,3,"[5687, 6663, 5555]",sim_dissim
2863,3,"[1275, 757, 8137]",random
2864,3,"[1433, 5427, 8045]",half_random
2865,3,"[5310, 3613, 7987]",sim_dissim
2866,3,"[993, 1896, 6055]",random
2867,3,"[2791, 8035, 1624]",half_random
2868,3,"[340, 4024, 1800]",sim_dissim
2869,3,"[5101, 1827, 7004]",random
2870,3,"[5747, 6169, 4246]",half_random
2871,3,"[1758, 2299, 7091]",sim_dissim
2872,3,"[8292, 2234, 2015]",random
2873,3,"[6695, 2100, 7700]",half_random
2874,3,"[7817, 7218, 6767]",sim_dissim
2875,3,"[8278, 5905, 3394]",random
2876,3,"[3365, 6049, 3247]",half_random
2877,3,"[2123, 5326, 6244]",sim_dissim
2878,3,"[440, 2829, 7905]",random
2879,3,"[7717, 2998, 4014]",half_random
2880,3,"[3116, 137, 2156]",sim_dissim
2881,3,"[2577, 8304, 3359]",random
2882,3,"[1126, 5157, 8226]",half_random
2883,3,"[2270, 297, 3470]",sim_dissim
2884,3,"[7905, 2881, 7463]",random
2885,3,"[6653, 762, 1127]",half_random
2886,3,"[3715, 7867, 2003]",sim_dissim
2887,3,"[8312, 1085, 4251]",random
2888,3,"[4172, 3063, 6349]",half_random
2889,3,"[2008, 2013, 2270]",sim_dissim
2890,3,"[3694, 7580, 1400]",random
2891,3,"[4170, 6259, 4523]",half_random
2892,3,"[6592, 4255, 4275]",sim_dissim
2893,3,"[1562, 298, 3986]",random
2894,3,"[3904, 5996, 1389]",half_random
2895,3,"[7808, 4514, 7920]",sim_dissim
2896,3,"[6028, 4755, 4110]",random
2897,3,"[4194, 6292, 959]",half_random
2898,3,"[181, 2313, 5335]",sim_dissim
2899,3,"[1534, 7082, 1432]",random
2900,3,"[6977, 7584, 2304]",half_random
2901,3,"[7356, 594, 3898]",sim_dissim
2902,3,"[3534, 7817, 654]",random
2903,3,"[6539, 3152, 4246]",half_random
2904,3,"[3026, 276, 5290]",sim_dissim
2905,3,"[3347, 3171, 5013]",random
2906,3,"[7112, 2764, 1260]",half_random
2907,3,"[3046, 7444, 78]",sim_dissim
2908,3,"[5056, 5593, 49]",random
2909,3,"[4897, 8236, 369]",half_random
2910,3,"[7544, 2722, 3528]",sim_dissim
2911,3,"[6813, 5477, 2403]",random
2912,3,"[6785, 4401, 468]",half_random
2913,3,"[5139, 4029, 6378]",sim_dissim
2914,3,"[2169, 1504, 2040]",random
2915,3,"[754, 173, 5982]",half_random
2916,3,"[243, 3110, 4874]",sim_dissim
2917,3,"[1025, 2537, 4172]",random
2918,3,"[6847, 6093, 6255]",half_random
2919,3,"[7849, 3111, 7444]",sim_dissim
2920,3,"[4154, 3781, 7517]",random
2921,3,"[5585, 4045, 2277]",half_random
2922,3,"[4730, 6767, 3613]",sim_dissim
2923,3,"[3675, 5347, 3607]",random
2924,3,"[1325, 4367, 347]",half_random
2925,3,"[6592, 3110, 959]",sim_dissim
2926,3,"[2472, 3990, 3731]",random
2927,3,"[1048, 6811, 7711]",half_random
2928,3,"[5326, 1564, 5564]",sim_dissim
2929,3,"[2498, 4821, 394]",random
2930,3,"[653, 7793, 7888]",half_random
2931,3,"[2156, 2299, 7745]",sim_dissim
2932,3,"[5613, 6119, 4830]",random
2933,3,"[3031, 3295, 2174]",half_random
2934,3,"[626, 7218, 5745]",sim_dissim
2935,3,"[1528, 6672, 1551]",random
2936,3,"[5908, 706, 389]",half_random
2937,3,"[3528, 7544, 3613]",sim_dissim
2938,3,"[5300, 6865, 2253]",random
2939,3,"[8213, 7805, 4648]",half_random
2940,3,"[7444, 8132, 5282]",sim_dissim
2941,3,"[3688, 4540, 149]",random
2942,3,"[3357, 998, 57]",half_random
2943,3,"[7931, 6918, 7444]",sim_dissim
2944,3,"[2569, 5259, 6913]",random
2945,3,"[5087, 5862, 5722]",half_random
2946,3,"[2969, 4255, 3554]",sim_dissim
2947,3,"[1619, 941, 6921]",random
2948,3,"[5909, 8245, 388]",half_random
2949,3,"[7920, 5023, 5326]",sim_dissim
2950,3,"[3704, 7159, 5319]",random
2951,3,"[7804, 729, 1614]",half_random
2952,3,"[6660, 7444, 3987]",sim_dissim
2953,3,"[1403, 7674, 1287]",random
2954,3,"[4124, 6617, 8189]",half_random
2955,3,"[340, 7985, 7603]",sim_dissim
2956,3,"[4828, 7046, 7082]",random
2957,3,"[426, 2818, 5765]",half_random
2958,3,"[6970, 2299, 4712]",sim_dissim
2959,3,"[314, 4135, 3394]",random
2960,3,"[7057, 4358, 5017]",half_random
2961,3,"[3376, 3838, 7975]",sim_dissim
2962,3,"[4889, 2677, 4693]",random
2963,3,"[703, 2290, 7582]",half_random
2964,3,"[237, 7849, 3898]",sim_dissim
2965,3,"[3811, 5923, 3708]",random
2966,3,"[1371, 178, 2453]",half_random
2967,3,"[1695, 3613, 5728]",sim_dissim
2968,3,"[4980, 7717, 5808]",random
2969,3,"[5156, 7828, 5103]",half_random
2970,3,"[1043, 2619, 5603]",sim_dissim
2971,3,"[6761, 4003, 6795]",random
2972,3,"[1755, 2255, 5284]",half_random
2973,3,"[3428, 1758, 6970]",sim_dissim
2974,3,"[5150, 4192, 849]",random
2975,3,"[4198, 5767, 8014]",half_random
2976,3,"[181, 1498, 5863]",sim_dissim
2977,3,"[7482, 2220, 3034]",random
2978,3,"[1484, 2177, 7040]",half_random
2979,3,"[6110, 4146, 3046]",sim_dissim
2980,3,"[1028, 4773, 1904]",random
2981,3,"[2887, 6870, 2188]",half_random
2982,3,"[7222, 896, 3715]",sim_dissim
2983,3,"[5998, 421, 7867]",random
